"","month(NEWDATE)","year(NEWDATE)","Salinity.x","Reference"
"4795",3,2009,12.5,1
"4796",7,2009,12.5,1
"4797",9,2010,12.5,3
"4798",5,2011,12.5,1
"4799",6,2011,12.5,1
"4800",7,2011,12.5,1
"4801",8,2011,12.5,1
"4802",9,2012,12.5,1
"4803",2,2013,12.5,1
"4804",3,2013,12.5,2
"4805",4,2013,12.5,2
"4806",5,2013,12.5,1
"4807",2,2014,12.5,1
"4808",1,2015,12.5,1
"4809",4,2015,12.5,1
"4810",7,2015,12.5,1
"4811",10,2015,12.5,1
"4812",1,2016,12.5,1
"4813",5,2016,12.5,2
"4814",6,2016,12.5,1
"4815",2,1998,12.6,1
"4816",6,1999,12.6,2
"4817",1,2001,12.6,1
"4818",4,2001,12.6,1
"4819",11,2001,12.6,1
"4820",3,2002,12.6,1
"4821",5,2002,12.6,1
"4822",4,2003,12.6,1
"4823",8,2003,12.6,1
"4824",12,2003,12.6,1
"4825",5,2004,12.6,1
"4826",6,2004,12.6,1
"4827",12,2004,12.6,1
"4828",3,2006,12.6,2
"4829",8,2006,12.6,1
"4830",10,2007,12.6,1
"4831",7,2008,12.6,1
"4832",12,2008,12.6,2
"4833",4,2009,12.6,1
"4834",7,2009,12.6,1
"4835",4,2011,12.6,1
"4836",5,2011,12.6,2
"4837",7,2011,12.6,2
"4838",11,2011,12.6,1
"4839",1,2012,12.6,1
"4840",4,2012,12.6,1
"4841",8,2012,12.6,2
"4842",10,2012,12.6,1
"4843",3,2013,12.6,2
"4844",1,2016,12.6,1
"4845",8,2016,12.6,1
"4846",10,2016,12.6,2
"4847",5,1997,12.7,1
"4848",8,1997,12.7,1
"4849",1,2000,12.7,1
"4850",2,2000,12.7,1
"4851",5,2000,12.7,2
"4852",6,2000,12.7,1
"4853",4,2001,12.7,1
"4854",5,2001,12.7,1
"4855",2,2003,12.7,1
"4856",4,2003,12.7,1
"4857",5,2003,12.7,1
"4858",6,2004,12.7,1
"4859",10,2004,12.7,1
"4860",3,2006,12.7,1
"4861",5,2006,12.7,1
"4862",2,2008,12.7,2
"4863",3,2008,12.7,1
"4864",5,2008,12.7,1
"4865",6,2008,12.7,1
"4866",11,2008,12.7,1
"4867",3,2009,12.7,1
"4868",4,2009,12.7,2
"4869",1,2011,12.7,1
"4870",10,2012,12.7,1
"4871",2,2013,12.7,1
"4872",3,2013,12.7,1
"4873",2,2014,12.7,1
"4874",4,2014,12.7,1
"4875",6,2014,12.7,1
"4876",7,2014,12.7,2
"4877",1,2015,12.7,1
"4878",10,2015,12.7,1
"4879",3,2016,12.7,1
"4880",5,2016,12.7,1
"4881",8,2016,12.7,1
"4882",10,2016,12.7,1
"4883",11,1998,12.8,1
"4884",4,1999,12.8,1
"4885",12,2000,12.8,1
"4886",5,2001,12.8,1
"4887",6,2001,12.8,1
"4888",4,2002,12.8,1
"4889",5,2002,12.8,1
"4890",1,2003,12.8,1
"4891",2,2004,12.8,1
"4892",5,2004,12.8,1
"4893",7,2005,12.8,4
"4894",8,2006,12.8,1
"4895",11,2006,12.8,1
"4896",5,2007,12.8,1
"4897",10,2007,12.8,2
"4898",2,2008,12.8,1
"4899",3,2008,12.8,1
"4900",7,2009,12.8,1
"4901",6,2010,12.8,1
"4902",9,2010,12.8,1
"4903",2,2011,12.8,2
"4904",8,2011,12.8,2
"4905",4,2013,12.8,1
"4906",11,2013,12.8,2
"4907",7,2014,12.8,1
"4908",10,2014,12.8,1
"4909",4,2015,12.8,1
"4910",5,2015,12.8,2
"4911",12,2015,12.8,2
"4912",8,2016,12.8,1
"4913",9,2016,12.8,1
"4914",4,1998,12.9,1
"4915",9,1998,12.9,1
"4916",3,1999,12.9,1
"4917",6,2002,12.9,1
"4918",9,2002,12.9,1
"4919",2,2003,12.9,2
"4920",3,2003,12.9,1
"4921",7,2004,12.9,1
"4922",10,2004,12.9,1
"4923",3,2005,12.9,1
"4924",8,2005,12.9,1
"4925",4,2006,12.9,1
"4926",5,2006,12.9,1
"4927",9,2006,12.9,1
"4928",3,2007,12.9,3
"4929",9,2007,12.9,1
"4930",6,2008,12.9,1
"4931",2,2009,12.9,1
"4932",3,2009,12.9,1
"4933",9,2009,12.9,1
"4934",8,2010,12.9,3
"4935",12,2010,12.9,1
"4936",4,2011,12.9,1
"4937",11,2011,12.9,2
"4938",2,2012,12.9,1
"4939",4,2012,12.9,1
"4940",5,2012,12.9,1
"4941",7,2013,12.9,2
"4942",11,2013,12.9,1
"4943",2,2015,12.9,1
"4944",5,2016,12.9,1
"4945",9,2016,12.9,1
"4946",8,1997,13,1
"4947",2,1998,13,1
"4948",1,1999,13,1
"4949",7,1999,13,1
"4950",9,2000,13,1
"4951",4,2001,13,2
"4952",6,2001,13,1
"4953",6,2002,13,1
"4954",7,2002,13,1
"4955",11,2002,13,1
"4956",2,2003,13,1
"4957",3,2003,13,1
"4958",6,2003,13,1
"4959",9,2004,13,1
"4960",10,2004,13,1
"4961",2,2005,13,1
"4962",6,2005,13,1
"4963",11,2005,13,3
"4964",3,2006,13,1
"4965",4,2006,13,2
"4966",6,2006,13,1
"4967",7,2006,13,1
"4968",11,2006,13,1
"4969",6,2007,13,1
"4970",10,2007,13,1
"4971",4,2008,13,2
"4972",5,2008,13,1
"4973",12,2008,13,2
"4974",3,2011,13,1
"4975",2,2012,13,1
"4976",4,2012,13,1
"4977",6,2012,13,1
"4978",8,2012,13,1
"4979",10,2012,13,1
"4980",6,2014,13,1
"4981",11,2014,13,2
"4982",12,2014,13,1
"4983",6,2016,13,1
"4984",7,2016,13,1
"4985",8,1998,13.1,1
"4986",5,2000,13.1,1
"4987",11,2000,13.1,1
"4988",8,2001,13.1,1
"4989",3,2002,13.1,1
"4990",5,2004,13.1,2
"4991",11,2004,13.1,1
"4992",8,2006,13.1,1
"4993",3,2007,13.1,1
"4994",5,2007,13.1,1
"4995",2,2008,13.1,1
"4996",6,2008,13.1,1
"4997",3,2009,13.1,1
"4998",4,2009,13.1,2
"4999",7,2009,13.1,2
"5000",9,2009,13.1,1
"5001",11,2009,13.1,2
"5002",5,2010,13.1,1
"5003",7,2010,13.1,1
"5004",8,2011,13.1,2
"5005",2,2012,13.1,1
"5006",11,2012,13.1,1
"5007",3,2015,13.1,2
"5008",5,2016,13.1,1
"5009",9,2016,13.1,3
"5010",10,2016,13.1,1
"5011",11,2016,13.1,1
"5012",6,1997,13.2,1
"5013",3,1998,13.2,1
"5014",4,1998,13.2,1
"5015",4,2000,13.2,1
"5016",5,2000,13.2,1
"5017",7,2000,13.2,1
"5018",9,2000,13.2,1
"5019",8,2001,13.2,1
"5020",12,2001,13.2,1
"5021",12,2003,13.2,2
"5022",9,2004,13.2,1
"5023",2,2005,13.2,1
"5024",4,2005,13.2,1
"5025",5,2005,13.2,1
"5026",10,2005,13.2,1
"5027",12,2005,13.2,1
"5028",7,2006,13.2,1
"5029",8,2006,13.2,1
"5030",9,2006,13.2,1
"5031",11,2006,13.2,1
"5032",1,2007,13.2,2
"5033",10,2007,13.2,1
"5034",3,2008,13.2,1
"5035",5,2008,13.2,1
"5036",11,2008,13.2,1
"5037",7,2009,13.2,3
"5038",8,2009,13.2,1
"5039",9,2009,13.2,1
"5040",12,2009,13.2,2
"5041",3,2010,13.2,1
"5042",6,2010,13.2,2
"5043",9,2010,13.2,1
"5044",2,2011,13.2,1
"5045",8,2011,13.2,1
"5046",8,2012,13.2,3
"5047",10,2012,13.2,2
"5048",4,2013,13.2,1
"5049",6,2014,13.2,1
"5050",10,2016,13.2,1
"5051",11,2016,13.2,1
"5052",10,1996,13.3,1
"5053",2,1997,13.3,1
"5054",10,2000,13.3,1
"5055",4,2001,13.3,1
"5056",2,2002,13.3,2
"5057",4,2002,13.3,1
"5058",8,2003,13.3,2
"5059",9,2003,13.3,1
"5060",3,2004,13.3,1
"5061",9,2004,13.3,1
"5062",11,2004,13.3,1
"5063",2,2005,13.3,1
"5064",4,2005,13.3,1
"5065",6,2005,13.3,1
"5066",5,2006,13.3,1
"5067",6,2006,13.3,2
"5068",9,2006,13.3,1
"5069",2,2008,13.3,1
"5070",5,2008,13.3,1
"5071",4,2009,13.3,1
"5072",3,2010,13.3,1
"5073",2,2011,13.3,3
"5074",4,2011,13.3,1
"5075",7,2011,13.3,1
"5076",8,2011,13.3,2
"5077",11,2011,13.3,1
"5078",4,2012,13.3,2
"5079",7,2012,13.3,1
"5080",10,2012,13.3,2
"5081",4,2013,13.3,1
"5082",12,2013,13.3,2
"5083",1,2014,13.3,1
"5084",5,2014,13.3,1
"5085",7,2014,13.3,1
"5086",8,2014,13.3,3
"5087",1,2015,13.3,1
"5088",1,2016,13.3,1
"5089",5,2016,13.3,1
"5090",8,2016,13.3,1
"5091",9,2016,13.3,1
"5092",6,1997,13.4,1
"5093",9,1997,13.4,1
"5094",11,1997,13.4,1
"5095",1,1999,13.4,1
"5096",1,2000,13.4,2
"5097",9,2000,13.4,2
"5098",10,2000,13.4,1
"5099",4,2001,13.4,1
"5100",2,2003,13.4,2
"5101",5,2003,13.4,2
"5102",7,2003,13.4,1
"5103",10,2003,13.4,1
"5104",1,2004,13.4,2
"5105",6,2004,13.4,1
"5106",11,2004,13.4,1
"5107",10,2005,13.4,1
"5108",12,2005,13.4,1
"5109",9,2006,13.4,1
"5110",11,2006,13.4,2
"5111",12,2006,13.4,1
"5112",5,2007,13.4,1
"5113",1,2008,13.4,1
"5114",12,2008,13.4,1
"5115",5,2010,13.4,4
"5116",2,2011,13.4,3
"5117",3,2011,13.4,1
"5118",7,2011,13.4,1
"5119",7,2012,13.4,1
"5120",10,2012,13.4,1
"5121",9,2013,13.4,1
"5122",1,2014,13.4,1
"5123",2,2014,13.4,2
"5124",4,2014,13.4,2
"5125",7,2014,13.4,2
"5126",9,2014,13.4,2
"5127",2,2016,13.4,1
"5128",5,2016,13.4,1
"5129",7,2016,13.4,2
"5130",2,1997,13.5,1
"5131",7,1998,13.5,1
"5132",1,1999,13.5,1
"5133",6,1999,13.5,1
"5134",9,1999,13.5,1
"5135",4,2001,13.5,1
"5136",5,2001,13.5,2
"5137",6,2001,13.5,1
"5138",2,2003,13.5,2
"5139",8,2003,13.5,1
"5140",1,2004,13.5,2
"5141",3,2004,13.5,2
"5142",4,2004,13.5,1
"5143",6,2004,13.5,1
"5144",2,2005,13.5,1
"5145",5,2005,13.5,1
"5146",11,2005,13.5,2
"5147",4,2006,13.5,1
"5148",5,2006,13.5,2
"5149",6,2006,13.5,1
"5150",3,2007,13.5,2
"5151",5,2007,13.5,1
"5152",7,2007,13.5,1
"5153",9,2008,13.5,1
"5154",2,2009,13.5,1
"5155",4,2009,13.5,1
"5156",5,2009,13.5,1
"5157",8,2009,13.5,2
"5158",6,2010,13.5,1
"5159",7,2010,13.5,3
"5160",8,2010,13.5,1
"5161",12,2010,13.5,2
"5162",1,2011,13.5,1
"5163",2,2011,13.5,1
"5164",8,2011,13.5,1
"5165",7,2012,13.5,2
"5166",3,2013,13.5,1
"5167",8,2013,13.5,2
"5168",2,2014,13.5,1
"5169",6,2014,13.5,2
"5170",7,2014,13.5,1
"5171",4,2016,13.5,3
"5172",8,2016,13.5,1
"5173",12,1997,13.6,1
"5174",7,1998,13.6,1
"5175",7,1999,13.6,1
"5176",9,1999,13.6,2
"5177",4,2000,13.6,1
"5178",7,2001,13.6,1
"5179",9,2001,13.6,1
"5180",3,2002,13.6,1
"5181",2,2003,13.6,2
"5182",4,2003,13.6,1
"5183",6,2003,13.6,1
"5184",9,2003,13.6,1
"5185",1,2004,13.6,1
"5186",4,2004,13.6,1
"5187",11,2004,13.6,1
"5188",2,2005,13.6,1
"5189",1,2006,13.6,1
"5190",8,2006,13.6,1
"5191",11,2007,13.6,1
"5192",1,2008,13.6,1
"5193",2,2008,13.6,1
"5194",8,2008,13.6,1
"5195",3,2009,13.6,1
"5196",12,2010,13.6,1
"5197",1,2011,13.6,1
"5198",8,2011,13.6,2
"5199",1,2012,13.6,1
"5200",2,2012,13.6,1
"5201",7,2012,13.6,1
"5202",9,2012,13.6,2
"5203",3,2013,13.6,1
"5204",6,2013,13.6,1
"5205",8,2013,13.6,1
"5206",10,2014,13.6,1
"5207",10,2015,13.6,1
"5208",6,2016,13.6,1
"5209",1,2001,13.7,1
"5210",6,2002,13.7,1
"5211",9,2002,13.7,1
"5212",2,2003,13.7,1
"5213",6,2003,13.7,1
"5214",9,2003,13.7,2
"5215",2,2004,13.7,1
"5216",3,2005,13.7,2
"5217",5,2005,13.7,1
"5218",11,2005,13.7,1
"5219",6,2006,13.7,1
"5220",10,2006,13.7,1
"5221",12,2006,13.7,1
"5222",10,2007,13.7,1
"5223",2,2008,13.7,1
"5224",4,2008,13.7,1
"5225",6,2008,13.7,1
"5226",7,2009,13.7,1
"5227",11,2009,13.7,1
"5228",1,2010,13.7,1
"5229",2,2010,13.7,2
"5230",7,2010,13.7,1
"5231",9,2010,13.7,1
"5232",11,2010,13.7,1
"5233",2,2012,13.7,1
"5234",7,2012,13.7,2
"5235",10,2012,13.7,1
"5236",1,2014,13.7,1
"5237",5,2014,13.7,2
"5238",7,2014,13.7,1
"5239",11,2014,13.7,1
"5240",1,2016,13.7,1
"5241",3,2016,13.7,2
"5242",5,2016,13.7,4
"5243",10,2016,13.7,2
"5244",12,1996,13.8,1
"5245",10,1997,13.8,1
"5246",1,1998,13.8,1
"5247",8,1998,13.8,1
"5248",11,1998,13.8,1
"5249",6,1999,13.8,1
"5250",10,1999,13.8,1
"5251",11,1999,13.8,1
"5252",9,2002,13.8,1
"5253",11,2002,13.8,1
"5254",2,2003,13.8,1
"5255",12,2003,13.8,1
"5256",8,2004,13.8,1
"5257",1,2006,13.8,1
"5258",4,2006,13.8,1
"5259",7,2006,13.8,1
"5260",7,2007,13.8,3
"5261",8,2007,13.8,1
"5262",4,2008,13.8,1
"5263",5,2008,13.8,1
"5264",6,2009,13.8,1
"5265",6,2010,13.8,1
"5266",8,2010,13.8,1
"5267",2,2011,13.8,2
"5268",9,2011,13.8,1
"5269",7,2012,13.8,4
"5270",3,2013,13.8,2
"5271",6,2013,13.8,1
"5272",12,2013,13.8,1
"5273",1,2014,13.8,1
"5274",12,2014,13.8,1
"5275",3,2015,13.8,2
"5276",6,2015,13.8,1
"5277",10,2015,13.8,1
"5278",1,2016,13.8,1
"5279",4,2016,13.8,1
"5280",9,2016,13.8,1
"5281",7,1996,13.9,1
"5282",4,1999,13.9,1
"5283",8,1999,13.9,1
"5284",2,2001,13.9,1
"5285",5,2002,13.9,2
"5286",6,2002,13.9,1
"5287",7,2003,13.9,1
"5288",8,2003,13.9,1
"5289",1,2004,13.9,2
"5290",3,2004,13.9,1
"5291",4,2004,13.9,2
"5292",11,2004,13.9,1
"5293",2,2005,13.9,1
"5294",3,2005,13.9,1
"5295",1,2006,13.9,1
"5296",5,2006,13.9,1
"5297",5,2008,13.9,2
"5298",8,2008,13.9,1
"5299",4,2011,13.9,1
"5300",9,2011,13.9,1
"5301",4,2012,13.9,1
"5302",5,2012,13.9,3
"5303",12,2012,13.9,1
"5304",12,2013,13.9,3
"5305",4,2014,13.9,1
"5306",3,2015,13.9,3
"5307",4,2016,13.9,1
"5308",6,2016,13.9,1
"5309",7,2016,13.9,1
"5310",12,1996,14,1
"5311",1,1998,14,1
"5312",5,1998,14,1
"5313",5,1999,14,1
"5314",1,2000,14,2
"5315",9,2000,14,2
"5316",2,2001,14,1
"5317",4,2001,14,1
"5318",7,2001,14,1
"5319",12,2001,14,4
"5320",9,2002,14,1
"5321",3,2003,14,1
"5322",10,2004,14,1
"5323",11,2004,14,1
"5324",3,2005,14,1
"5325",3,2006,14,1
"5326",4,2006,14,1
"5327",5,2006,14,1
"5328",8,2006,14,2
"5329",10,2006,14,2
"5330",7,2008,14,1
"5331",11,2008,14,1
"5332",1,2009,14,2
"5333",4,2009,14,2
"5334",3,2010,14,1
"5335",6,2010,14,1
"5336",2,2011,14,2
"5337",12,2011,14,1
"5338",6,2013,14,4
"5339",9,2013,14,1
"5340",12,2013,14,2
"5341",1,2014,14,1
"5342",3,2015,14,1
"5343",4,2015,14,1
"5344",8,2015,14,1
"5345",3,2016,14,1
"5346",5,2016,14,1
"5347",10,2016,14,1
"5348",1,1999,14.1,1
"5349",1,2001,14.1,1
"5350",2,2001,14.1,5
"5351",9,2001,14.1,1
"5352",7,2002,14.1,1
"5353",11,2002,14.1,1
"5354",5,2003,14.1,1
"5355",11,2003,14.1,1
"5356",2,2005,14.1,2
"5357",6,2005,14.1,1
"5358",11,2005,14.1,1
"5359",12,2005,14.1,2
"5360",7,2006,14.1,1
"5361",9,2006,14.1,1
"5362",7,2007,14.1,1
"5363",9,2007,14.1,1
"5364",6,2008,14.1,1
"5365",8,2008,14.1,2
"5366",11,2008,14.1,2
"5367",5,2010,14.1,1
"5368",6,2010,14.1,2
"5369",8,2010,14.1,1
"5370",4,2011,14.1,1
"5371",5,2011,14.1,1
"5372",4,2012,14.1,2
"5373",11,2012,14.1,1
"5374",6,2013,14.1,1
"5375",7,2013,14.1,1
"5376",8,2013,14.1,1
"5377",12,2013,14.1,2
"5378",7,2014,14.1,1
"5379",4,2015,14.1,4
"5380",6,2015,14.1,2
"5381",8,2015,14.1,1
"5382",6,2016,14.1,1
"5383",7,2016,14.1,1
"5384",1,1997,14.2,1
"5385",8,1997,14.2,1
"5386",4,2000,14.2,1
"5387",4,2001,14.2,1
"5388",7,2001,14.2,1
"5389",11,2001,14.2,1
"5390",5,2002,14.2,1
"5391",6,2002,14.2,1
"5392",2,2003,14.2,2
"5393",1,2004,14.2,1
"5394",11,2004,14.2,1
"5395",10,2006,14.2,1
"5396",11,2006,14.2,1
"5397",2,2007,14.2,1
"5398",4,2007,14.2,1
"5399",7,2007,14.2,1
"5400",12,2007,14.2,1
"5401",4,2008,14.2,1
"5402",7,2008,14.2,1
"5403",8,2008,14.2,1
"5404",4,2009,14.2,1
"5405",3,2010,14.2,2
"5406",2,2011,14.2,2
"5407",8,2011,14.2,2
"5408",12,2011,14.2,1
"5409",4,2014,14.2,1
"5410",7,2014,14.2,2
"5411",3,2015,14.2,1
"5412",6,2015,14.2,1
"5413",11,2015,14.2,1
"5414",4,2016,14.2,1
"5415",6,2016,14.2,1
"5416",9,2016,14.2,1
"5417",10,2016,14.2,1
"5418",12,1997,14.3,1
"5419",7,2000,14.3,1
"5420",6,2001,14.3,1
"5421",5,2002,14.3,1
"5422",7,2004,14.3,1
"5423",9,2004,14.3,1
"5424",7,2005,14.3,1
"5425",10,2005,14.3,1
"5426",5,2006,14.3,1
"5427",6,2006,14.3,1
"5428",7,2006,14.3,1
"5429",12,2006,14.3,1
"5430",6,2007,14.3,1
"5431",1,2008,14.3,1
"5432",6,2008,14.3,3
"5433",6,2009,14.3,1
"5434",7,2009,14.3,2
"5435",3,2010,14.3,1
"5436",4,2010,14.3,2
"5437",9,2010,14.3,1
"5438",2,2011,14.3,1
"5439",3,2011,14.3,1
"5440",5,2011,14.3,1
"5441",7,2011,14.3,1
"5442",8,2011,14.3,1
"5443",9,2011,14.3,1
"5444",6,2012,14.3,1
"5445",6,2013,14.3,1
"5446",6,2014,14.3,1
"5447",8,2014,14.3,2
"5448",10,2014,14.3,2
"5449",12,2014,14.3,1
"5450",5,2015,14.3,1
"5451",7,2015,14.3,2
"5452",1,2016,14.3,1
"5453",3,2016,14.3,1
"5454",4,2016,14.3,1
"5455",6,2016,14.3,1
"5456",8,2016,14.3,3
"5457",10,2016,14.3,1
"5458",8,1996,14.4,1
"5459",1,1997,14.4,1
"5460",5,1998,14.4,1
"5461",8,1999,14.4,1
"5462",9,1999,14.4,1
"5463",12,1999,14.4,1
"5464",4,2001,14.4,1
"5465",6,2001,14.4,1
"5466",9,2002,14.4,1
"5467",4,2003,14.4,1
"5468",4,2004,14.4,1
"5469",7,2005,14.4,1
"5470",10,2005,14.4,1
"5471",1,2007,14.4,1
"5472",5,2007,14.4,1
"5473",7,2007,14.4,3
"5474",12,2007,14.4,1
"5475",6,2008,14.4,2
"5476",4,2009,14.4,1
"5477",3,2010,14.4,1
"5478",4,2010,14.4,1
"5479",4,2011,14.4,1
"5480",1,2012,14.4,1
"5481",2,2013,14.4,1
"5482",8,2013,14.4,1
"5483",6,2014,14.4,1
"5484",7,2014,14.4,1
"5485",8,2014,14.4,2
"5486",9,2014,14.4,2
"5487",10,2014,14.4,1
"5488",11,2014,14.4,1
"5489",3,2015,14.4,3
"5490",4,2015,14.4,3
"5491",5,2015,14.4,1
"5492",9,2015,14.4,2
"5493",4,2016,14.4,1
"5494",5,2016,14.4,1
"5495",6,2016,14.4,1
"5496",7,2016,14.4,1
"5497",9,2016,14.4,1
"5498",1,1997,14.5,1
"5499",2,1997,14.5,1
"5500",1,1998,14.5,1
"5501",4,1998,14.5,2
"5502",5,1998,14.5,1
"5503",6,1998,14.5,1
"5504",8,1999,14.5,1
"5505",4,2001,14.5,1
"5506",7,2001,14.5,2
"5507",10,2001,14.5,1
"5508",4,2002,14.5,1
"5509",1,2003,14.5,2
"5510",4,2003,14.5,2
"5511",5,2003,14.5,3
"5512",8,2003,14.5,2
"5513",9,2003,14.5,1
"5514",3,2004,14.5,1
"5515",7,2004,14.5,1
"5516",10,2004,14.5,1
"5517",3,2005,14.5,1
"5518",4,2005,14.5,1
"5519",5,2005,14.5,1
"5520",3,2006,14.5,2
"5521",4,2006,14.5,1
"5522",5,2007,14.5,1
"5523",7,2008,14.5,2
"5524",9,2008,14.5,2
"5525",10,2008,14.5,2
"5526",12,2008,14.5,1
"5527",2,2009,14.5,1
"5528",4,2010,14.5,1
"5529",6,2010,14.5,1
"5530",8,2010,14.5,2
"5531",12,2010,14.5,2
"5532",2,2011,14.5,1
"5533",5,2011,14.5,2
"5534",7,2011,14.5,1
"5535",4,2012,14.5,1
"5536",2,2014,14.5,1
"5537",7,2014,14.5,1
"5538",8,2014,14.5,2
"5539",5,2016,14.5,2
"5540",9,2016,14.5,1
"5541",10,2016,14.5,1
"5542",12,1996,14.6,1
"5543",12,1998,14.6,1
"5544",5,1999,14.6,1
"5545",8,1999,14.6,1
"5546",10,1999,14.6,1
"5547",10,2001,14.6,1
"5548",2,2002,14.6,1
"5549",4,2002,14.6,1
"5550",6,2002,14.6,1
"5551",7,2003,14.6,1
"5552",5,2004,14.6,1
"5553",10,2005,14.6,4
"5554",12,2005,14.6,1
"5555",2,2006,14.6,1
"5556",12,2006,14.6,2
"5557",7,2007,14.6,1
"5558",6,2008,14.6,1
"5559",9,2009,14.6,1
"5560",12,2009,14.6,1
"5561",3,2010,14.6,1
"5562",12,2010,14.6,1
"5563",3,2011,14.6,1
"5564",4,2011,14.6,3
"5565",5,2011,14.6,1
"5566",11,2011,14.6,2
"5567",1,2012,14.6,1
"5568",2,2012,14.6,1
"5569",3,2013,14.6,1
"5570",12,2013,14.6,1
"5571",4,2014,14.6,2
"5572",7,2014,14.6,2
"5573",1,2015,14.6,1
"5574",9,2015,14.6,1
"5575",10,2015,14.6,2
"5576",11,2015,14.6,1
"5577",1,2016,14.6,1
"5578",7,1997,14.7,1
"5579",12,1997,14.7,1
"5580",2,1998,14.7,1
"5581",3,1998,14.7,1
"5582",4,1998,14.7,1
"5583",5,1998,14.7,1
"5584",8,1998,14.7,2
"5585",5,1999,14.7,1
"5586",9,2000,14.7,1
"5587",11,2000,14.7,1
"5588",1,2001,14.7,1
"5589",2,2002,14.7,2
"5590",4,2002,14.7,1
"5591",6,2002,14.7,1
"5592",7,2002,14.7,1
"5593",8,2003,14.7,1
"5594",11,2003,14.7,1
"5595",9,2004,14.7,1
"5596",2,2005,14.7,1
"5597",5,2005,14.7,1
"5598",10,2005,14.7,1
"5599",3,2006,14.7,2
"5600",8,2006,14.7,1
"5601",12,2006,14.7,1
"5602",7,2007,14.7,1
"5603",2,2008,14.7,1
"5604",5,2008,14.7,1
"5605",8,2009,14.7,1
"5606",5,2010,14.7,1
"5607",9,2010,14.7,1
"5608",12,2010,14.7,1
"5609",5,2011,14.7,2
"5610",4,2012,14.7,1
"5611",11,2012,14.7,1
"5612",2,2013,14.7,1
"5613",12,2013,14.7,1
"5614",2,2014,14.7,1
"5615",9,2014,14.7,2
"5616",8,2015,14.7,1
"5617",5,2016,14.7,1
"5618",6,2016,14.7,1
"5619",9,2016,14.7,1
"5620",9,1996,14.8,1
"5621",8,1997,14.8,1
"5622",11,1997,14.8,1
"5623",10,1998,14.8,1
"5624",4,1999,14.8,1
"5625",8,1999,14.8,1
"5626",12,1999,14.8,1
"5627",5,2001,14.8,1
"5628",6,2002,14.8,1
"5629",8,2002,14.8,1
"5630",2,2003,14.8,1
"5631",7,2003,14.8,1
"5632",12,2003,14.8,1
"5633",2,2005,14.8,1
"5634",8,2005,14.8,1
"5635",12,2005,14.8,2
"5636",3,2006,14.8,1
"5637",6,2006,14.8,1
"5638",7,2006,14.8,3
"5639",8,2006,14.8,1
"5640",12,2006,14.8,1
"5641",7,2007,14.8,3
"5642",5,2008,14.8,1
"5643",1,2009,14.8,1
"5644",4,2009,14.8,1
"5645",1,2010,14.8,2
"5646",4,2010,14.8,3
"5647",8,2010,14.8,1
"5648",3,2011,14.8,4
"5649",7,2011,14.8,1
"5650",8,2011,14.8,1
"5651",9,2011,14.8,1
"5652",12,2011,14.8,1
"5653",3,2012,14.8,1
"5654",11,2012,14.8,2
"5655",1,2013,14.8,1
"5656",2,2013,14.8,1
"5657",3,2013,14.8,1
"5658",11,2013,14.8,1
"5659",2,2014,14.8,1
"5660",7,2014,14.8,2
"5661",9,2014,14.8,2
"5662",5,2015,14.8,2
"5663",6,2015,14.8,1
"5664",8,2015,14.8,1
"5665",12,2015,14.8,1
"5666",3,2016,14.8,1
"5667",5,2016,14.8,1
"5668",7,2016,14.8,2
"5669",9,2016,14.8,1
"5670",10,2016,14.8,2
"5671",7,1996,14.9,1
"5672",8,1997,14.9,1
"5673",3,1998,14.9,1
"5674",6,1999,14.9,1
"5675",7,1999,14.9,1
"5676",12,1999,14.9,1
"5677",6,2002,14.9,1
"5678",6,2003,14.9,1
"5679",2,2004,14.9,1
"5680",8,2004,14.9,2
"5681",6,2005,14.9,1
"5682",10,2005,14.9,1
"5683",8,2006,14.9,1
"5684",10,2006,14.9,1
"5685",2,2007,14.9,1
"5686",7,2007,14.9,3
"5687",12,2007,14.9,2
"5688",6,2008,14.9,4
"5689",3,2010,14.9,1
"5690",8,2010,14.9,1
"5691",7,2011,14.9,1
"5692",12,2011,14.9,1
"5693",2,2012,14.9,3
"5694",6,2012,14.9,1
"5695",11,2013,14.9,1
"5696",2,2014,14.9,2
"5697",9,2014,14.9,2
"5698",2,2015,14.9,1
"5699",4,2015,14.9,2
"5700",10,2015,14.9,3
"5701",1,2016,14.9,1
"5702",6,2016,14.9,2
"5703",7,2016,14.9,1
"5704",9,2016,14.9,1
"5705",11,1996,15,1
"5706",12,1996,15,1
"5707",3,1997,15,1
"5708",6,1997,15,1
"5709",11,1997,15,1
"5710",7,1998,15,1
"5711",10,1998,15,1
"5712",4,2000,15,1
"5713",7,2000,15,1
"5714",9,2000,15,1
"5715",10,2000,15,2
"5716",9,2001,15,1
"5717",1,2002,15,1
"5718",4,2002,15,1
"5719",6,2002,15,1
"5720",8,2002,15,1
"5721",12,2002,15,1
"5722",2,2003,15,1
"5723",3,2003,15,1
"5724",9,2003,15,2
"5725",4,2004,15,1
"5726",7,2004,15,1
"5727",8,2004,15,1
"5728",3,2005,15,1
"5729",7,2005,15,1
"5730",10,2005,15,1
"5731",1,2006,15,1
"5732",11,2006,15,2
"5733",3,2007,15,1
"5734",5,2008,15,1
"5735",2,2009,15,2
"5736",6,2009,15,1
"5737",7,2009,15,2
"5738",9,2009,15,2
"5739",1,2010,15,1
"5740",3,2010,15,1
